timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-05 00:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-05 00:31:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-05 01:01:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 01:31:06,26.20,78.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-05 02:01:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 02:31:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-05 03:01:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-05 03:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-05 04:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-05 04:31:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-05 05:01:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-05 05:31:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-05 06:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-05 06:31:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 07:01:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 07:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-05 08:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-05 08:31:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-05 09:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-05 09:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-05 10:01:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-05 10:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-05 11:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-05 11:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-05 12:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-05 12:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-05 13:01:06,26.20,78.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-05 13:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-05 14:01:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 14:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-05 15:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-05 15:31:06,26.20,78.00,,,,,,,,,,,,687.00,3.36,89.50
2026-08-05 16:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-05 16:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-05 17:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-05 17:31:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-05 18:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-05 18:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-05 19:01:06,26.20,78.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-05 19:31:06,26.20,78.00,,,,,,,,,,,,688.00,3.36,89.70
2026-08-05 20:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-05 20:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-05 21:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-05 21:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-05 22:01:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 22:31:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-05 23:01:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-05 23:31:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
