timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-02 00:01:06,25.30,73.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-02 00:31:06,25.30,73.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-02 01:01:06,25.30,74.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-02 01:31:06,25.30,75.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 02:01:06,24.80,76.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-02 02:31:06,24.80,75.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-02 03:01:06,24.80,75.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-02 03:31:06,24.80,76.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-02 04:01:06,24.80,75.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-02 04:31:06,24.80,75.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-02 05:01:06,24.80,74.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 05:31:06,24.80,75.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-02 06:01:06,24.80,75.00,,,,,,,,,,,,667.00,3.26,86.20
2026-08-02 06:31:06,24.80,74.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-02 07:01:06,24.80,73.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 07:31:06,24.80,74.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 08:01:06,24.80,75.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-02 08:31:06,24.80,73.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-02 09:01:06,25.30,73.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-02 09:31:06,25.30,73.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 10:01:06,25.30,73.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-02 10:31:06,25.30,73.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-02 11:01:06,25.30,73.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-02 11:31:06,25.30,73.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 12:01:06,25.30,73.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-02 12:31:06,25.30,73.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-02 13:01:06,25.30,73.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-02 13:31:06,25.30,73.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 14:01:06,25.30,73.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 14:31:06,25.80,73.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-02 15:01:06,25.80,75.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 15:31:06,25.80,74.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-02 16:01:06,25.80,74.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 16:31:06,25.80,74.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-02 17:01:06,25.80,73.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-02 17:31:06,25.60,72.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-02 18:01:06,25.30,71.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-02 18:31:06,25.30,71.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-02 19:01:06,25.30,71.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 19:31:06,25.30,73.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-02 20:01:06,25.30,73.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 20:31:06,25.80,73.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-02 21:01:06,25.80,73.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 21:31:06,25.80,73.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-02 22:01:06,25.80,73.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-02 22:31:06,25.80,74.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-02 23:01:06,25.80,74.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-02 23:31:06,25.80,75.00,,,,,,,,,,,,671.00,3.28,86.80
