timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-03 00:01:06,25.30,77.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-03 00:31:06,25.30,80.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-03 01:01:06,25.30,79.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-03 01:31:06,25.30,79.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-03 02:01:06,25.30,80.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-03 02:31:06,25.30,80.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 03:01:06,24.80,79.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-03 03:31:06,24.80,79.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 04:01:06,24.80,79.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 04:31:06,24.80,79.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-03 05:01:06,24.80,79.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-03 05:31:06,24.80,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 06:01:06,24.80,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-03 06:31:06,24.80,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 07:01:06,24.80,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-03 07:31:06,24.80,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-03 08:01:06,25.30,77.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-03 08:31:06,25.30,77.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 09:01:06,25.30,77.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-03 09:31:06,25.30,76.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-03 10:01:06,25.30,76.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-03 10:31:06,25.30,75.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-03 11:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-03 11:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-03 12:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-03 12:31:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-03 13:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-03 13:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-03 14:01:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-03 14:31:06,26.20,78.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-03 15:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-03 15:31:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-03 16:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-03 16:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-03 17:01:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-03 17:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-03 18:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-03 18:31:06,26.20,78.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-03 19:01:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-03 19:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-03 20:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-03 20:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-03 21:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-03 21:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-03 22:01:06,26.20,78.00,,,,,,,,,,,,667.00,3.26,86.20
2026-08-03 22:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-03 23:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-03 23:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
