timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-11 00:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-11 00:31:06,26.20,78.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-11 01:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-11 01:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-11 02:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-11 02:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-11 03:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-11 03:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-11 04:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-11 04:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-11 05:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-11 05:31:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-11 06:01:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-11 06:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-11 07:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-11 07:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-11 08:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-11 08:31:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-11 09:01:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-11 09:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-11 10:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-11 10:31:06,26.20,78.00,,,,,,,,,,,,684.00,3.34,89.00
2026-08-11 11:01:06,26.20,78.00,,,,,,,,,,,,695.00,3.40,90.80
2026-08-11 11:31:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-11 12:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-11 12:31:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-11 13:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-11 13:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-11 14:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-11 14:31:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-11 15:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-11 15:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-11 16:01:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-11 16:31:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-11 17:01:06,26.20,78.00,,,,,,,,,,,,689.00,3.37,89.80
2026-08-11 17:22:56,,,,,,,,,,,,,,673.00,3.29,87.20
2026-08-11 17:31:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-11 17:52:56,,,,,,,,,,,,,,668.00,3.27,86.30
2026-08-11 18:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-11 18:22:56,,,,,,,,,,,,,,688.00,3.36,89.70
2026-08-11 18:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-11 18:52:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-11 19:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-11 19:22:56,,,,,,,,,,,,,,683.00,3.34,88.80
2026-08-11 19:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-11 19:52:56,,,,,,,,,,,,,,684.00,3.34,89.00
2026-08-11 20:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-11 20:22:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-11 20:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-11 20:52:56,,,,,,,,,,,,,,681.00,3.33,88.50
2026-08-11 21:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-11 21:22:56,,,,,,,,,,,,,,680.00,3.32,88.30
2026-08-11 21:31:06,26.20,78.00,,,,,,,,,,,,688.00,3.36,89.70
2026-08-11 21:52:56,,,,,,,,,,,,,,676.00,3.30,87.70
2026-08-11 22:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-11 22:22:56,,,,,,,,,,,,,,680.00,3.32,88.30
2026-08-11 22:31:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-11 22:52:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-11 23:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-11 23:22:56,,,,,,,,,,,,,,679.00,3.32,88.20
2026-08-11 23:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-11 23:52:56,,,,,,,,,,,,,,678.00,3.31,88.00
