timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-07-31 00:18:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 00:48:56,24.80,65.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 01:18:56,24.80,65.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 01:48:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 02:18:56,24.80,67.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 02:48:56,24.80,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 03:18:56,24.50,65.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 03:48:56,24.50,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 04:18:56,24.50,67.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 04:48:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 05:18:56,24.50,67.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 05:48:56,24.50,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 06:18:56,24.50,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 06:48:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 07:18:56,24.70,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 07:48:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 08:18:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 08:48:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 09:18:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 09:48:56,24.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 10:18:56,24.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 10:48:56,24.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 11:18:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 11:48:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 12:18:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 12:48:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 13:18:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 13:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 14:18:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 14:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 15:18:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 15:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 16:18:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 16:48:56,26.20,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-31 18:31:06,25.80,64.00,,,,,,,,,,,,677.00,3.31,87.80
2026-07-31 19:01:06,25.80,64.00,,,,,,,,,,,,673.00,3.29,87.20
2026-07-31 19:31:06,25.80,66.00,,,,,,,,,,,,683.00,3.34,88.80
2026-07-31 20:01:06,25.80,68.00,,,,,,,,,,,,673.00,3.29,87.20
2026-07-31 20:31:06,25.30,69.00,,,,,,,,,,,,681.00,3.33,88.50
2026-07-31 21:01:06,25.30,69.00,,,,,,,,,,,,672.00,3.28,87.00
2026-07-31 21:31:06,25.30,69.00,,,,,,,,,,,,685.00,3.35,89.20
2026-07-31 22:01:06,25.30,69.00,,,,,,,,,,,,676.00,3.30,87.70
2026-07-31 22:31:06,25.30,70.00,,,,,,,,,,,,670.00,3.28,86.70
2026-07-31 23:01:06,24.90,70.00,,,,,,,,,,,,683.00,3.34,88.80
2026-07-31 23:31:06,24.80,70.00,,,,,,,,,,,,666.00,3.26,86.00
