timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-08 00:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 00:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-08 01:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 01:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-08 02:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-08 02:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-08 03:01:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-08 03:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-08 04:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 04:31:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-08 05:01:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-08 05:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 06:01:06,26.20,78.00,,,,,,,,,,,,667.00,3.26,86.20
2026-08-08 06:31:06,26.20,78.00,,,,,,,,,,,,662.00,3.24,85.30
2026-08-08 07:01:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-08 07:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 08:01:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-08 08:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-08 09:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-08 09:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-08 10:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-08 10:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-08 11:01:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-08 11:31:06,26.20,78.00,,,,,,,,,,,,688.00,3.36,89.70
2026-08-08 12:01:06,26.20,78.00,,,,,,,,,,,,686.00,3.35,89.30
2026-08-08 12:31:06,26.20,78.00,,,,,,,,,,,,686.00,3.35,89.30
2026-08-08 13:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 13:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-08 14:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-08 14:31:06,26.20,78.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-08 15:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-08 15:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-08 16:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-08 16:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-08 17:01:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-08 17:31:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-08 18:01:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-08 18:31:06,26.20,78.00,,,,,,,,,,,,687.00,3.36,89.50
2026-08-08 19:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-08 19:31:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-08 20:01:06,26.20,78.00,,,,,,,,,,,,684.00,3.34,89.00
2026-08-08 20:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-08 21:01:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-08 21:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-08 22:01:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
2026-08-08 22:31:06,26.20,78.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-08 23:01:06,26.20,78.00,,,,,,,,,,,,684.00,3.34,89.00
2026-08-08 23:31:06,26.20,78.00,,,,,,,,,,,,685.00,3.35,89.20
