timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-07-28 00:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 00:48:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 01:18:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 01:48:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 02:18:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 02:48:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 03:18:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 03:48:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 04:18:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 04:48:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 05:18:56,24.50,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 05:48:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 06:18:56,24.50,72.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 06:48:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 07:18:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 07:48:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 08:18:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 08:48:56,24.80,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 09:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 09:48:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 10:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 10:48:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 11:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 11:48:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 12:18:56,25.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 12:48:56,25.80,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 13:18:56,25.80,67.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 13:48:56,25.90,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 14:18:56,26.20,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 14:48:56,26.20,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 15:18:56,26.20,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 15:48:56,26.70,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 16:18:56,26.70,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 16:48:56,26.70,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 17:18:56,26.70,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 17:48:56,26.70,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 18:18:56,26.70,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 18:48:56,26.20,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 19:18:56,26.20,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 19:48:56,26.20,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 20:18:56,26.20,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 20:48:56,26.20,72.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 21:18:56,26.20,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 21:48:56,26.20,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 22:18:56,25.80,74.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 22:48:56,25.80,75.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 23:18:56,25.80,76.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-28 23:48:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
