timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-07-24 00:18:56,26.20,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 00:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 01:18:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 01:48:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 02:18:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 02:48:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 03:18:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 03:48:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 04:18:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 04:48:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 05:18:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 05:48:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 06:18:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 06:48:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 07:18:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 07:48:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 08:18:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 08:48:56,25.30,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 09:18:56,25.30,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 09:48:56,24.50,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 10:18:56,24.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 10:48:56,24.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 11:18:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 11:48:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 12:18:56,25.30,55.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 12:48:56,25.80,53.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 13:18:56,25.80,52.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 13:48:56,25.80,50.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 14:18:56,25.80,47.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 14:48:56,26.20,48.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 15:18:56,26.20,48.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 15:48:56,26.20,48.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 16:18:56,26.20,48.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 16:48:56,26.20,48.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 17:18:56,26.20,49.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 17:48:56,26.20,49.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 18:18:56,26.20,50.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 18:48:56,26.20,51.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 19:18:56,26.20,52.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 19:48:56,26.20,53.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 20:18:56,25.80,54.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 20:48:56,25.80,55.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 21:18:56,25.80,55.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 21:48:56,25.30,56.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 22:18:56,25.30,57.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 22:48:56,25.30,57.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 23:18:56,25.30,57.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-24 23:48:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
