timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-07-30 00:18:56,25.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 00:48:56,25.30,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 01:18:56,25.30,65.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 01:48:56,25.30,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 02:18:56,25.30,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 02:48:56,25.30,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 03:18:56,25.00,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 03:48:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 04:18:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 04:48:56,24.80,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 05:18:56,24.80,67.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 05:48:56,24.80,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 06:18:56,24.80,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 06:48:56,24.80,66.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 07:18:56,24.80,64.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 07:48:56,24.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 08:18:56,24.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 08:48:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 09:18:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 09:48:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 10:18:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 10:48:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 11:18:56,25.30,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 11:48:56,25.30,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 12:18:56,25.30,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 12:48:56,25.30,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 13:18:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 13:48:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 14:18:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 14:48:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 15:18:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 15:48:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 16:18:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 16:48:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 17:18:56,25.30,59.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 17:48:56,25.30,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 18:18:56,25.30,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 18:48:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 19:18:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 19:48:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 20:18:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 20:48:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 21:18:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 21:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 22:18:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 22:48:56,25.30,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 23:18:56,25.30,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-30 23:48:56,25.30,63.00,,,,,,,,,,,,413.00,2.02,43.80
