timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-07-26 00:18:56,24.80,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 00:48:56,24.80,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 01:18:56,24.50,72.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 01:48:56,24.50,72.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 02:18:56,24.50,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 02:48:56,24.50,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 03:18:56,24.50,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 03:48:56,24.40,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 04:18:56,24.10,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 04:48:56,24.10,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 05:18:56,24.10,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 05:48:56,24.10,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 06:18:56,24.10,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 06:48:56,24.10,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 07:18:56,24.10,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 07:48:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 08:18:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 08:48:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 09:18:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 09:48:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 10:18:56,24.50,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 10:48:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 11:18:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 11:48:56,24.50,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 12:18:56,24.80,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 12:48:56,24.70,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 13:18:56,24.80,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 13:48:56,24.80,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 14:18:56,24.80,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 14:48:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 15:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 15:48:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 16:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 16:48:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 17:18:56,24.80,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 17:48:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 18:18:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 18:48:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 19:18:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 19:48:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 20:18:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 20:48:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 21:18:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 21:48:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 22:18:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 22:48:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 23:18:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-26 23:48:56,24.80,67.00,,,,,,,,,,,,413.00,2.02,43.80
