timestamp,temperature_c,humidity_pct
2026-06-28 00:00:26,25.3,71.0
2026-06-28 00:00:56,25.3,71.0
2026-06-28 00:01:26,25.3,71.0
2026-06-28 00:01:56,25.3,71.0
2026-06-28 00:02:26,25.3,71.0
2026-06-28 00:02:56,25.3,72.0
2026-06-28 00:03:26,25.3,72.0
2026-06-28 00:03:56,25.3,72.0
2026-06-28 00:04:26,25.3,71.0
2026-06-28 00:04:56,25.3,72.0
2026-06-28 00:05:26,25.3,72.0
2026-06-28 00:05:56,25.3,72.0
2026-06-28 00:06:26,25.3,72.0
2026-06-28 00:06:56,25.3,72.0
2026-06-28 00:07:26,25.3,72.0
2026-06-28 00:07:56,25.3,72.0
2026-06-28 00:08:26,25.3,72.0
2026-06-28 00:08:56,25.3,72.0
2026-06-28 00:09:26,25.3,72.0
2026-06-28 00:09:56,25.3,72.0
2026-06-28 00:10:26,25.3,72.0
2026-06-28 00:10:56,25.3,72.0
2026-06-28 00:11:26,25.3,72.0
2026-06-28 00:11:56,25.3,72.0
2026-06-28 00:12:26,25.3,72.0
2026-06-28 00:12:56,25.3,73.0
2026-06-28 00:13:26,25.3,73.0
2026-06-28 00:13:56,25.3,72.0
2026-06-28 00:14:26,25.3,72.0
2026-06-28 00:14:56,25.3,72.0
2026-06-28 00:15:26,25.3,72.0
2026-06-28 00:15:56,25.3,72.0
2026-06-28 00:16:26,25.3,73.0
2026-06-28 00:16:56,25.3,73.0
2026-06-28 00:17:26,25.3,72.0
2026-06-28 00:17:56,25.3,72.0
2026-06-28 00:18:26,25.3,73.0
2026-06-28 00:18:56,25.3,73.0
2026-06-28 00:19:26,25.3,73.0
2026-06-28 00:19:56,25.3,73.0
2026-06-28 00:20:26,25.3,72.0
2026-06-28 00:20:56,25.3,73.0
2026-06-28 00:21:26,25.3,72.0
2026-06-28 00:21:56,25.3,72.0
2026-06-28 00:22:26,25.3,72.0
2026-06-28 00:22:56,25.3,72.0
2026-06-28 00:23:26,25.3,72.0
2026-06-28 00:23:56,25.3,73.0
