timestamp,temperature_c,humidity_pct
2026-06-30 00:00:26,25.3,68.0
2026-06-30 00:00:56,25.3,68.0
2026-06-30 00:01:26,25.3,68.0
2026-06-30 00:01:56,25.3,68.0
2026-06-30 00:02:26,25.3,68.0
2026-06-30 00:02:56,25.3,68.0
2026-06-30 00:03:26,25.3,68.0
2026-06-30 00:03:56,25.3,68.0
2026-06-30 00:04:26,25.3,68.0
2026-06-30 00:04:56,25.3,68.0
2026-06-30 00:05:26,25.3,68.0
2026-06-30 00:05:56,25.3,68.0
2026-06-30 00:06:26,25.3,68.0
2026-06-30 00:06:56,25.3,68.0
2026-06-30 00:07:26,25.3,68.0
2026-06-30 00:07:56,25.3,68.0
2026-06-30 00:08:26,25.3,68.0
2026-06-30 00:08:56,25.3,68.0
2026-06-30 00:09:26,25.3,68.0
2026-06-30 00:09:56,25.3,68.0
2026-06-30 00:10:26,25.3,68.0
2026-06-30 00:10:56,25.3,68.0
2026-06-30 00:11:26,25.3,68.0
2026-06-30 00:11:56,25.3,68.0
2026-06-30 00:12:26,25.3,68.0
2026-06-30 00:12:56,25.3,68.0
2026-06-30 00:13:26,25.3,68.0
2026-06-30 00:13:56,25.3,68.0
2026-06-30 00:14:26,25.3,68.0
2026-06-30 00:14:56,25.3,68.0
2026-06-30 00:15:26,25.3,68.0
2026-06-30 00:15:56,25.3,68.0
2026-06-30 00:16:26,25.3,68.0
2026-06-30 00:16:56,25.3,68.0
2026-06-30 00:17:26,25.3,68.0
2026-06-30 00:17:56,25.3,68.0
2026-06-30 00:18:26,25.3,68.0
2026-06-30 00:18:56,25.3,68.0
2026-06-30 00:19:26,25.3,68.0
2026-06-30 00:19:56,25.3,68.0
2026-06-30 00:20:26,25.3,68.0
2026-06-30 00:20:56,25.3,68.0
2026-06-30 00:21:26,25.3,68.0
2026-06-30 00:21:56,25.3,68.0
2026-06-30 00:22:26,25.3,68.0
2026-06-30 00:22:56,25.3,68.0
2026-06-30 00:23:26,25.3,68.0
2026-06-30 00:23:56,25.3,68.0
2026-06-30 00:24:26,25.3,68.0
2026-06-30 00:24:56,25.3,68.0
2026-06-30 00:25:26,25.3,68.0
2026-06-30 00:25:56,25.3,68.0
2026-06-30 00:26:26,25.3,68.0
2026-06-30 00:26:56,25.3,68.0
2026-06-30 00:27:26,25.3,68.0
2026-06-30 00:27:56,25.3,68.0
2026-06-30 00:28:26,25.3,68.0
2026-06-30 00:28:56,25.3,68.0
2026-06-30 00:29:26,25.3,68.0
2026-06-30 00:29:56,25.3,68.0
2026-06-30 00:30:26,25.3,68.0
2026-06-30 00:30:56,25.3,68.0
2026-06-30 00:31:26,25.3,68.0
2026-06-30 00:31:56,25.3,68.0
2026-06-30 00:32:26,25.3,68.0
2026-06-30 00:32:56,25.3,68.0
2026-06-30 00:33:26,25.3,68.0
2026-06-30 00:33:56,25.3,68.0
2026-06-30 00:34:26,25.3,68.0
2026-06-30 00:34:56,25.3,68.0
2026-06-30 00:35:26,25.3,68.0
2026-06-30 00:35:56,25.3,68.0
2026-06-30 00:36:26,25.3,68.0
2026-06-30 00:36:56,25.3,68.0
2026-06-30 00:37:26,25.3,68.0
2026-06-30 00:37:56,25.3,68.0
2026-06-30 00:38:26,25.3,68.0
2026-06-30 00:38:56,25.3,68.0
2026-06-30 00:39:26,25.3,68.0
2026-06-30 00:39:56,25.3,68.0
2026-06-30 00:40:26,25.3,68.0
2026-06-30 00:40:56,25.3,68.0
2026-06-30 00:41:26,25.3,68.0
2026-06-30 00:41:56,25.3,68.0
2026-06-30 00:42:26,25.3,68.0
2026-06-30 00:42:56,25.3,68.0
2026-06-30 00:43:26,25.3,68.0
2026-06-30 00:43:56,25.3,68.0
2026-06-30 00:44:26,25.3,68.0
2026-06-30 00:44:56,25.3,68.0
2026-06-30 00:45:26,25.3,68.0
2026-06-30 00:45:56,25.3,68.0
2026-06-30 00:46:26,25.3,68.0
2026-06-30 00:46:56,25.3,68.0
2026-06-30 00:47:26,25.3,68.0
2026-06-30 00:47:56,25.3,68.0
2026-06-30 00:48:26,25.3,68.0
2026-06-30 00:48:56,25.3,68.0
2026-06-30 00:49:26,25.3,68.0
2026-06-30 00:49:56,25.3,68.0
2026-06-30 00:50:26,25.3,68.0
2026-06-30 00:50:56,25.3,68.0
2026-06-30 00:51:26,25.3,68.0
2026-06-30 00:51:56,25.3,68.0
2026-06-30 00:52:26,25.3,68.0
2026-06-30 00:52:56,25.3,68.0
2026-06-30 00:53:26,25.3,68.0
2026-06-30 00:53:56,25.3,68.0
2026-06-30 00:54:26,25.3,68.0
2026-06-30 00:54:56,25.3,68.0
2026-06-30 00:55:26,25.3,68.0
2026-06-30 00:55:56,25.3,68.0
2026-06-30 00:56:26,25.3,68.0
2026-06-30 00:56:56,25.3,68.0
2026-06-30 00:57:26,25.3,68.0
2026-06-30 00:57:56,25.3,68.0
2026-06-30 00:58:26,25.3,68.0
2026-06-30 00:58:56,25.3,68.0
2026-06-30 00:59:26,25.3,68.0
2026-06-30 00:59:56,25.3,68.0
2026-06-30 01:00:26,25.3,68.0
2026-06-30 01:00:56,25.3,68.0
2026-06-30 01:01:26,25.3,68.0
2026-06-30 01:01:56,25.3,68.0
2026-06-30 01:02:26,25.3,68.0
2026-06-30 01:02:56,25.3,68.0
2026-06-30 01:03:26,25.3,68.0
2026-06-30 01:03:56,25.3,68.0
2026-06-30 01:04:26,25.3,68.0
2026-06-30 01:04:56,25.3,68.0
2026-06-30 01:05:26,25.3,68.0
2026-06-30 01:05:56,25.3,68.0
2026-06-30 01:06:26,25.3,68.0
2026-06-30 01:06:56,25.3,68.0
2026-06-30 01:07:26,25.3,68.0
2026-06-30 01:07:56,25.3,68.0
2026-06-30 01:08:26,25.3,68.0
2026-06-30 01:08:56,25.3,68.0
2026-06-30 01:09:26,25.3,68.0
2026-06-30 01:09:56,25.3,68.0
2026-06-30 01:10:26,25.3,68.0
2026-06-30 01:10:56,25.3,68.0
2026-06-30 01:11:26,25.3,68.0
2026-06-30 01:11:56,25.3,68.0
2026-06-30 01:12:26,25.3,68.0
2026-06-30 01:12:56,25.3,68.0
2026-06-30 01:13:26,25.3,68.0
2026-06-30 01:13:56,25.3,68.0
2026-06-30 01:14:26,25.3,68.0
2026-06-30 01:14:56,25.3,68.0
2026-06-30 01:15:26,25.3,68.0
2026-06-30 01:15:56,25.3,68.0
2026-06-30 01:16:26,25.3,68.0
2026-06-30 01:16:56,25.3,68.0
2026-06-30 01:17:26,25.3,68.0
2026-06-30 01:17:56,25.3,68.0
2026-06-30 01:18:26,25.3,68.0
2026-06-30 01:18:56,25.3,68.0
2026-06-30 01:19:26,25.3,68.0
2026-06-30 01:19:56,25.3,68.0
2026-06-30 01:20:26,25.3,68.0
2026-06-30 01:20:56,25.3,68.0
2026-06-30 01:21:26,25.3,68.0
2026-06-30 01:21:56,25.3,68.0
2026-06-30 01:22:26,25.3,68.0
2026-06-30 01:22:56,25.3,68.0
2026-06-30 01:23:26,25.3,68.0
2026-06-30 01:23:56,25.3,68.0
2026-06-30 01:24:26,25.3,68.0
2026-06-30 01:24:56,25.3,68.0
2026-06-30 01:25:26,25.3,68.0
2026-06-30 01:25:56,25.3,68.0
2026-06-30 01:26:26,25.3,68.0
2026-06-30 01:26:56,25.3,68.0
2026-06-30 01:27:26,25.3,68.0
2026-06-30 01:27:56,25.3,68.0
2026-06-30 01:28:26,25.3,68.0
2026-06-30 01:28:56,25.3,68.0
2026-06-30 01:29:26,25.3,68.0
2026-06-30 01:29:56,25.3,68.0
2026-06-30 01:30:26,25.3,68.0
2026-06-30 01:30:56,25.3,68.0
2026-06-30 01:31:26,25.3,68.0
2026-06-30 01:31:56,25.3,68.0
2026-06-30 01:32:26,25.3,68.0
2026-06-30 01:32:56,25.3,68.0
2026-06-30 01:33:26,25.3,68.0
2026-06-30 01:33:56,25.3,68.0
2026-06-30 01:34:26,25.3,68.0
2026-06-30 01:34:56,25.3,68.0
2026-06-30 01:35:26,25.3,68.0
2026-06-30 01:35:56,25.3,68.0
2026-06-30 01:36:26,25.3,68.0
2026-06-30 01:36:56,25.3,68.0
2026-06-30 01:37:26,25.3,68.0
2026-06-30 01:37:56,25.3,68.0
2026-06-30 01:38:26,25.3,68.0
2026-06-30 01:38:56,25.3,68.0
2026-06-30 01:39:26,25.3,68.0
2026-06-30 01:39:56,25.3,68.0
2026-06-30 01:40:26,25.3,68.0
2026-06-30 01:40:56,25.3,68.0
2026-06-30 01:41:26,25.3,68.0
2026-06-30 01:41:56,25.3,68.0
2026-06-30 01:42:26,25.3,68.0
2026-06-30 01:42:56,25.3,68.0
2026-06-30 01:43:26,25.3,68.0
2026-06-30 01:43:56,25.3,68.0
2026-06-30 01:44:26,25.3,68.0
2026-06-30 01:44:56,25.3,68.0
2026-06-30 01:45:26,25.3,68.0
2026-06-30 01:45:56,25.3,68.0
2026-06-30 01:46:26,25.3,68.0
2026-06-30 01:46:56,25.3,68.0
2026-06-30 01:47:26,25.3,68.0
2026-06-30 01:47:56,25.3,68.0
2026-06-30 01:48:26,25.3,68.0
2026-06-30 01:48:56,25.3,68.0
2026-06-30 01:49:26,25.3,68.0
2026-06-30 01:49:56,25.3,68.0
2026-06-30 01:50:26,25.3,68.0
2026-06-30 01:50:56,25.3,68.0
2026-06-30 01:51:26,25.3,68.0
2026-06-30 01:51:56,25.3,68.0
2026-06-30 01:52:26,25.3,68.0
2026-06-30 01:52:56,25.3,68.0
2026-06-30 01:53:26,25.3,68.0
2026-06-30 01:53:56,25.3,68.0
2026-06-30 01:54:26,25.3,68.0
2026-06-30 01:54:56,25.3,68.0
2026-06-30 01:55:26,25.3,68.0
2026-06-30 01:55:56,25.3,68.0
2026-06-30 01:56:26,25.3,68.0
2026-06-30 01:56:56,25.3,68.0
2026-06-30 01:57:26,25.3,68.0
2026-06-30 01:57:56,25.3,68.0
2026-06-30 01:58:26,25.3,68.0
2026-06-30 01:58:56,25.3,68.0
2026-06-30 01:59:26,25.3,68.0
2026-06-30 01:59:56,25.3,68.0
2026-06-30 02:00:26,25.3,68.0
2026-06-30 02:00:56,25.3,68.0
2026-06-30 02:01:26,25.3,68.0
2026-06-30 02:01:56,25.3,68.0
2026-06-30 02:02:26,25.3,68.0
2026-06-30 02:02:56,25.3,68.0
2026-06-30 02:03:26,25.3,68.0
2026-06-30 02:03:56,25.3,68.0
2026-06-30 02:04:26,25.3,68.0
2026-06-30 02:04:56,25.3,68.0
2026-06-30 02:05:26,25.3,68.0
2026-06-30 02:05:56,25.3,68.0
2026-06-30 02:06:26,25.3,68.0
2026-06-30 02:06:56,25.3,68.0
