timestamp,temperature_c,humidity_pct
2026-07-20 00:00:08,26.2,75.0
2026-07-20 00:00:38,26.2,75.0
2026-07-20 00:01:08,26.2,75.0
2026-07-20 00:01:38,26.2,75.0
2026-07-20 00:02:08,26.2,75.0
2026-07-20 00:02:38,26.2,75.0
2026-07-20 00:03:08,26.2,75.0
2026-07-20 00:03:38,26.2,75.0
2026-07-20 00:04:08,26.2,75.0
2026-07-20 00:04:38,26.2,75.0
2026-07-20 00:05:08,26.2,75.0
2026-07-20 00:05:38,26.2,75.0
2026-07-20 00:06:08,26.2,75.0
2026-07-20 00:06:38,26.2,75.0
2026-07-20 00:07:08,26.2,75.0
2026-07-20 00:07:38,26.2,75.0
2026-07-20 00:08:08,26.2,75.0
2026-07-20 00:08:38,26.2,75.0
2026-07-20 00:09:08,26.2,75.0
2026-07-20 00:09:38,26.2,75.0
2026-07-20 00:10:08,26.2,75.0
2026-07-20 00:10:38,26.2,75.0
2026-07-20 00:11:08,26.2,75.0
2026-07-20 00:11:38,26.2,75.0
2026-07-20 00:12:08,26.2,75.0
2026-07-20 00:12:38,26.2,75.0
2026-07-20 00:13:08,26.2,75.0
2026-07-20 00:13:38,26.2,75.0
2026-07-20 00:14:08,26.2,75.0
2026-07-20 00:14:38,26.2,75.0
2026-07-20 00:15:08,26.2,75.0
2026-07-20 00:15:38,26.2,75.0
2026-07-20 00:16:08,26.2,75.0
2026-07-20 00:16:38,26.2,75.0
2026-07-20 00:17:08,26.2,75.0
2026-07-20 00:17:38,26.2,75.0
2026-07-20 00:18:08,26.2,75.0
2026-07-20 00:18:38,26.2,75.0
2026-07-20 00:19:08,26.2,75.0
2026-07-20 00:19:38,26.2,75.0
2026-07-20 00:20:08,26.2,75.0
2026-07-20 00:20:38,26.2,75.0
2026-07-20 00:21:08,26.2,75.0
2026-07-20 00:21:38,26.2,75.0
2026-07-20 00:22:08,26.2,75.0
2026-07-20 00:22:38,26.2,75.0
2026-07-20 00:23:08,26.2,75.0
2026-07-20 00:23:38,26.2,75.0
2026-07-20 00:24:08,26.2,75.0
2026-07-20 00:24:38,26.2,75.0
2026-07-20 00:25:08,26.2,75.0
2026-07-20 00:25:38,26.2,75.0
2026-07-20 00:26:08,26.2,75.0
2026-07-20 00:26:38,26.2,75.0
2026-07-20 00:27:08,26.2,75.0
2026-07-20 00:27:38,26.2,75.0
2026-07-20 00:28:08,26.2,75.0
2026-07-20 00:28:38,26.2,75.0
2026-07-20 00:29:08,26.2,75.0
2026-07-20 00:29:38,26.2,75.0
2026-07-20 00:30:08,26.2,75.0
2026-07-20 00:30:38,26.2,75.0
2026-07-20 00:31:08,26.2,75.0
2026-07-20 00:31:38,26.2,75.0
2026-07-20 00:32:08,26.2,75.0
2026-07-20 00:32:38,26.2,75.0
2026-07-20 00:33:08,26.2,75.0
2026-07-20 00:33:38,26.2,75.0
2026-07-20 00:34:08,26.2,75.0
2026-07-20 00:34:38,26.2,75.0
2026-07-20 00:35:08,26.2,75.0
2026-07-20 00:35:38,26.2,75.0
2026-07-20 00:36:08,26.2,75.0
2026-07-20 00:36:38,26.2,75.0
2026-07-20 00:37:08,26.2,75.0
2026-07-20 00:37:38,26.2,75.0
2026-07-20 00:38:08,26.2,75.0
2026-07-20 00:38:38,26.2,75.0
2026-07-20 00:39:08,26.2,75.0
2026-07-20 00:39:38,26.2,75.0
2026-07-20 00:40:08,26.2,75.0
2026-07-20 00:40:38,26.2,75.0
2026-07-20 00:41:08,26.2,75.0
2026-07-20 00:41:38,26.2,75.0
2026-07-20 00:42:08,26.2,75.0
2026-07-20 00:42:38,26.2,75.0
2026-07-20 00:43:08,26.2,75.0
2026-07-20 00:43:38,26.2,75.0
2026-07-20 00:44:08,26.2,75.0
2026-07-20 00:44:38,26.2,75.0
2026-07-20 00:45:08,26.2,75.0
2026-07-20 00:45:38,26.2,75.0
2026-07-20 00:46:08,26.2,75.0
2026-07-20 00:46:38,26.2,75.0
2026-07-20 00:47:08,26.2,75.0
2026-07-20 00:47:38,26.2,75.0
2026-07-20 00:48:08,26.2,75.0
2026-07-20 00:48:38,26.2,75.0
2026-07-20 00:49:08,26.2,75.0
2026-07-20 00:49:38,26.2,75.0
2026-07-20 00:50:08,26.2,75.0
2026-07-20 00:50:38,26.2,75.0
2026-07-20 00:51:08,26.2,75.0
2026-07-20 00:51:38,26.2,75.0
2026-07-20 00:52:08,26.2,75.0
2026-07-20 00:52:38,26.2,75.0
2026-07-20 00:53:08,26.2,75.0
2026-07-20 00:53:38,26.2,75.0
2026-07-20 00:54:08,26.2,75.0
2026-07-20 00:54:38,26.2,75.0
2026-07-20 00:55:08,26.2,75.0
2026-07-20 00:55:38,26.2,75.0
2026-07-20 00:56:08,26.2,75.0
2026-07-20 00:56:38,26.2,75.0
2026-07-20 00:57:08,26.2,75.0
2026-07-20 00:57:38,26.2,75.0
2026-07-20 00:58:08,26.2,75.0
2026-07-20 00:58:38,26.2,75.0
2026-07-20 00:59:08,26.2,75.0
2026-07-20 00:59:38,26.2,75.0
2026-07-20 01:00:08,26.2,75.0
2026-07-20 01:00:38,26.2,75.0
2026-07-20 01:01:08,26.2,75.0
2026-07-20 01:01:38,26.2,75.0
2026-07-20 01:02:08,26.2,75.0
2026-07-20 01:02:38,26.2,75.0
2026-07-20 01:03:08,26.2,75.0
2026-07-20 01:03:38,26.2,75.0
2026-07-20 01:04:08,26.2,75.0
2026-07-20 01:04:38,26.2,75.0
2026-07-20 01:05:08,26.2,75.0
2026-07-20 01:05:38,26.2,75.0
2026-07-20 01:06:08,26.2,75.0
2026-07-20 01:06:38,26.2,75.0
2026-07-20 01:07:08,26.2,75.0
2026-07-20 01:07:38,26.2,75.0
2026-07-20 01:08:08,26.2,75.0
2026-07-20 01:08:38,26.2,75.0
2026-07-20 01:09:08,26.2,75.0
2026-07-20 01:09:38,26.2,75.0
2026-07-20 01:10:08,26.2,75.0
2026-07-20 01:10:38,26.2,75.0
2026-07-20 01:11:08,26.2,75.0
2026-07-20 01:11:38,26.2,75.0
2026-07-20 01:12:08,26.2,75.0
2026-07-20 01:12:38,26.2,75.0
2026-07-20 01:13:08,26.2,75.0
2026-07-20 01:13:38,26.2,75.0
2026-07-20 01:14:08,26.2,75.0
2026-07-20 01:14:38,26.2,75.0
2026-07-20 01:15:08,26.2,75.0
2026-07-20 01:15:38,26.2,75.0
2026-07-20 01:16:08,26.2,75.0
2026-07-20 01:16:38,26.2,75.0
2026-07-20 01:17:08,26.2,75.0
2026-07-20 01:17:38,26.2,75.0
2026-07-20 01:18:08,26.2,75.0
2026-07-20 01:18:38,26.2,75.0
2026-07-20 01:19:08,26.2,75.0
2026-07-20 01:19:38,26.2,75.0
2026-07-20 01:20:08,26.2,75.0
2026-07-20 01:20:38,26.2,75.0
2026-07-20 01:21:08,26.2,75.0
2026-07-20 01:21:38,26.2,75.0
2026-07-20 01:22:08,26.2,75.0
2026-07-20 01:22:38,26.2,75.0
2026-07-20 01:23:08,26.2,75.0
2026-07-20 01:23:38,26.2,75.0
2026-07-20 01:24:08,26.2,75.0
2026-07-20 01:24:38,26.2,75.0
2026-07-20 01:25:08,26.2,75.0
2026-07-20 01:25:38,26.2,75.0
2026-07-20 01:26:08,26.2,75.0
2026-07-20 01:26:38,26.2,75.0
2026-07-20 01:27:08,26.2,75.0
2026-07-20 01:27:38,26.2,75.0
2026-07-20 01:28:08,26.2,75.0
2026-07-20 01:28:38,26.2,75.0
2026-07-20 01:29:08,26.2,75.0
2026-07-20 01:29:38,26.2,75.0
2026-07-20 01:30:08,26.2,75.0
2026-07-20 01:30:38,26.2,75.0
2026-07-20 01:31:08,26.2,75.0
2026-07-20 01:31:38,26.2,75.0
2026-07-20 01:32:08,26.2,75.0
2026-07-20 01:32:38,26.2,75.0
2026-07-20 01:33:08,26.2,75.0
2026-07-20 01:33:38,26.2,75.0
2026-07-20 01:34:08,26.2,75.0
2026-07-20 01:34:38,26.2,75.0
2026-07-20 01:35:08,26.2,75.0
2026-07-20 01:35:38,26.2,75.0
2026-07-20 01:36:08,26.2,75.0
2026-07-20 01:36:38,26.2,75.0
2026-07-20 01:37:08,26.2,75.0
2026-07-20 01:37:38,26.2,75.0
2026-07-20 01:38:08,26.2,75.0
2026-07-20 01:38:38,26.2,75.0
2026-07-20 01:39:08,26.2,75.0
2026-07-20 01:39:38,26.2,75.0
2026-07-20 01:40:08,26.2,75.0
2026-07-20 01:40:38,26.2,75.0
2026-07-20 01:41:08,26.2,75.0
2026-07-20 01:41:38,26.2,75.0
2026-07-20 01:42:08,26.2,75.0
2026-07-20 01:42:38,26.2,75.0
2026-07-20 01:43:08,26.2,75.0
2026-07-20 01:43:38,26.2,75.0
2026-07-20 01:44:08,26.2,75.0
2026-07-20 01:44:38,26.2,75.0
2026-07-20 01:45:08,26.2,75.0
2026-07-20 01:45:38,26.2,75.0
2026-07-20 01:46:08,26.2,75.0
2026-07-20 01:46:38,26.2,75.0
2026-07-20 01:47:08,26.2,75.0
2026-07-20 01:47:38,26.2,75.0
2026-07-20 01:48:08,26.2,75.0
2026-07-20 01:48:38,26.2,75.0
2026-07-20 01:49:08,26.2,75.0
2026-07-20 01:49:38,26.2,75.0
2026-07-20 01:50:08,26.2,75.0
2026-07-20 01:50:38,26.2,75.0
2026-07-20 01:51:08,26.2,75.0
2026-07-20 01:51:38,26.2,75.0
2026-07-20 01:52:08,26.2,75.0
2026-07-20 01:52:38,26.2,75.0
2026-07-20 01:53:08,26.2,75.0
2026-07-20 01:53:38,26.2,75.0
2026-07-20 01:54:08,26.2,75.0
2026-07-20 01:54:38,26.2,75.0
2026-07-20 01:55:08,26.2,75.0
2026-07-20 01:55:38,26.2,75.0
2026-07-20 01:56:08,26.2,75.0
2026-07-20 01:56:38,26.2,75.0
2026-07-20 01:57:08,26.2,75.0
2026-07-20 01:57:38,26.2,75.0
