timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-07-29 00:18:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 00:48:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 01:18:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 01:48:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 02:18:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 02:48:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 03:18:56,25.30,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 03:48:56,24.80,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 04:18:56,24.80,76.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 04:48:56,24.80,76.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 05:18:56,24.80,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 05:48:56,24.80,77.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 06:18:56,24.80,74.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 06:48:56,24.80,74.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 07:18:56,24.80,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 07:48:56,25.30,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 08:18:56,25.30,73.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 08:48:56,25.30,72.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 09:18:56,25.30,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 09:48:56,25.30,71.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 10:18:56,25.30,70.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 10:48:56,25.30,69.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 11:18:56,25.30,68.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 11:48:56,25.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 12:18:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 12:48:56,26.20,58.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 13:18:56,26.20,57.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 13:48:56,26.20,57.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 14:18:56,26.20,56.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 14:48:56,26.20,55.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 15:18:56,26.70,54.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 15:48:56,26.70,53.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 16:18:56,26.70,52.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 16:48:56,26.70,53.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 17:18:56,26.70,53.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 17:48:56,26.70,54.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 18:18:56,26.70,55.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 18:48:56,26.20,56.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 19:18:56,26.20,57.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 19:48:56,26.20,58.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 20:18:56,25.80,58.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 20:48:56,25.80,60.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 21:18:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 21:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 22:18:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 22:48:56,25.80,61.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 23:18:56,25.80,62.00,,,,,,,,,,,,413.00,2.02,43.80
2026-07-29 23:48:56,25.80,63.00,,,,,,,,,,,,413.00,2.02,43.80
